date,mktrf,smb,hml,rf,umd
20061212,-0.002000,-0.005200,0.004600,0.00020,0.000000
20061213,0.000900,-0.000300,0.001300,0.00020,0.002100
20061214,0.008000,-0.001400,-0.001000,0.00020,0.000400
20061215,0.000700,-0.003500,0.003900,0.00020,-0.001900
20061218,-0.004600,-0.009500,0.002000,0.00020,-0.002300
20061219,0.001600,-0.001200,0.000300,0.00020,0.002400
20061220,-0.001200,0.005500,0.001000,0.00020,-0.000400
20061221,-0.003800,0.000200,0.003400,0.00020,-0.000100
20061222,-0.004800,0.002800,0.000700,0.00020,-0.000400
20061226,0.004400,0.003200,0.003800,0.00020,0.000500
20061227,0.007400,0.005300,-0.001000,0.00020,0.003900
20061228,-0.001800,-0.001700,-0.000400,0.00020,0.000300
20061229,-0.005100,-0.002500,-0.001300,0.00020,-0.001100
20070103,-0.000400,0.000100,0.001800,0.00022,-0.004400
20070104,0.001600,0.002200,-0.004900,0.00022,-0.005600
20070105,-0.007300,-0.009400,-0.002800,0.00022,0.000500
20070108,0.002400,-0.000700,0.000500,0.00022,0.003200
20070109,0.000000,0.003000,-0.003000,0.00022,0.002600
20070110,0.002300,-0.000900,-0.001900,0.00022,0.000500
20070111,0.007400,0.006000,-0.003500,0.00022,0.001400
20070112,0.005000,0.002200,-0.002900,0.00022,0.001000
20070116,0.000000,-0.002700,0.000000,0.00022,-0.000300
20070117,-0.001400,-0.002400,-0.000300,0.00022,0.000800
20070118,-0.004800,-0.010300,0.004300,0.00022,0.001100
20070119,0.003300,0.003900,0.000800,0.00022,-0.000500
20070122,-0.005500,-0.005000,0.003100,0.00022,0.000700
20070123,0.003700,0.005800,0.000400,0.00022,0.003500
20070124,0.008400,0.002800,-0.002300,0.00022,0.000200
20070125,-0.011500,-0.000500,-0.000900,0.00022,-0.004700
20070126,-0.000600,0.005300,0.001100,0.00022,0.000400
20070129,0.000200,0.005900,0.002400,0.00022,0.000600
20070130,0.005200,0.000100,0.001600,0.00022,-0.002100
20070131,0.006400,-0.003900,0.000100,0.00022,-0.001100
20070201,0.005900,0.003200,-0.002100,0.00020,0.001900
20070202,0.001500,0.000900,0.002200,0.00020,-0.002600
20070205,-0.001200,-0.002500,0.001100,0.00020,0.001400
20070206,0.001000,0.002600,0.002200,0.00020,0.002200
20070207,0.002100,0.003700,0.000700,0.00020,0.000600
20070208,-0.001000,0.002500,-0.002500,0.00020,-0.000800
20070209,-0.007600,-0.003700,0.002000,0.00020,-0.002400
20070212,-0.003500,0.002100,0.001100,0.00020,0.000000
20070213,0.007200,-0.001800,0.003000,0.00020,0.000600
20070214,0.007300,-0.004900,-0.001900,0.00020,-0.001500
20070215,0.001100,0.001500,-0.004100,0.00020,-0.003200
20070216,0.000000,0.002500,0.000600,0.00020,-0.001000
20070220,0.004200,0.006200,-0.001400,0.00020,0.002800
20070221,-0.000900,0.003200,-0.002400,0.00020,-0.002700
20070222,-0.000600,0.003700,-0.001300,0.00020,-0.004700
20070223,-0.003100,0.001500,-0.002800,0.00020,-0.001800
20070226,-0.001900,-0.001300,0.000500,0.00020,0.000200
20070227,-0.034300,-0.002000,0.001800,0.00020,-0.003800
20070228,0.004700,-0.005100,0.002000,0.00020,0.004900
20070301,-0.002500,-0.001100,0.001500,0.00019,0.000800
20070302,-0.012400,-0.006400,0.002600,0.00019,-0.001500
20070305,-0.011100,-0.006900,-0.003100,0.00019,0.001700
20070306,0.015800,0.006500,-0.000200,0.00019,0.004800
20070307,-0.002100,-0.000900,0.000800,0.00019,0.001700
20070308,0.006800,-0.000300,-0.000600,0.00019,0.005900
20070309,0.000900,0.002800,0.001600,0.00019,0.000900
20070312,0.002800,0.003000,-0.002200,0.00019,0.004000
20070313,-0.020300,-0.002100,-0.002600,0.00019,-0.003000
20070314,0.005700,0.001000,-0.000500,0.00019,-0.000400
20070315,0.004400,0.004900,0.001600,0.00019,0.000800
20070316,-0.004200,-0.000900,-0.001900,0.00019,0.000400
20070319,0.010800,-0.001000,-0.000900,0.00019,0.005800
20070320,0.006700,0.000300,0.001100,0.00019,0.001400
20070321,0.016400,-0.001100,-0.001200,0.00019,0.001000
20070322,-0.000200,0.002300,-0.004300,0.00019,0.001600
20070323,0.000800,0.000800,0.000800,0.00019,-0.000700
20070326,0.000600,-0.000300,-0.001700,0.00019,0.003400
20070327,-0.006100,-0.001900,-0.000600,0.00019,-0.000700
20070328,-0.007400,0.002200,0.000300,0.00019,0.001100
20070329,0.002900,-0.002000,0.001100,0.00019,0.002100
20070330,-0.000700,0.003100,-0.001000,0.00019,0.000900
20070402,0.002200,0.000900,-0.002100,0.00022,0.004000
20070403,0.009300,0.000600,-0.000800,0.00022,0.001300
20070404,0.000900,-0.001900,-0.002600,0.00022,0.001400
20070405,0.003100,0.000300,-0.001600,0.00022,-0.000300
20070409,0.000500,-0.002400,0.000200,0.00022,0.001400
20070410,0.002200,0.000700,0.000300,0.00022,-0.001100
20070411,-0.006400,-0.001100,0.001300,0.00022,0.000300
20070412,0.006100,0.002400,-0.001500,0.00022,-0.002700
20070413,0.003400,0.002300,-0.000500,0.00022,-0.001000
20070416,0.010600,0.002800,0.000500,0.00022,-0.004600
20070417,0.000900,-0.004300,-0.000700,0.00022,0.000300
20070418,0.000000,-0.007400,0.005600,0.00022,-0.002200
20070419,-0.002300,-0.003700,-0.000800,0.00022,0.000200
20070420,0.008900,0.002300,-0.000400,0.00022,0.002500
20070423,-0.002400,0.000800,-0.003400,0.00022,0.003500
20070424,-0.001000,-0.000600,-0.002400,0.00022,-0.004200
20070425,0.009100,-0.003800,0.001900,0.00022,-0.002100
20070426,-0.000200,0.003000,-0.002800,0.00022,-0.001000
20070427,-0.001300,-0.003000,-0.004100,0.00022,0.000300
20070430,-0.009300,-0.008800,-0.000300,0.00022,0.000300
20070501,0.002200,-0.000600,-0.000300,0.00018,-0.004100
20070502,0.007900,0.006200,0.000400,0.00018,0.000200
20070503,0.003700,-0.003400,0.001500,0.00018,-0.000600
20070504,0.002500,0.001700,0.000200,0.00018,0.002300
20070507,0.001800,-0.003700,0.002800,0.00018,0.001200
20070508,-0.001300,-0.000300,-0.001200,0.00018,0.000100
20070509,0.003500,0.000800,-0.000400,0.00018,-0.003200
20070510,-0.014200,-0.005100,0.002600,0.00018,0.001700
20070511,0.009500,0.002000,0.000300,0.00018,0.001500
20070514,-0.002800,-0.005800,-0.000200,0.00018,0.001800
20070515,-0.002700,-0.007500,0.001600,0.00018,0.003500
20070516,0.008200,-0.002000,0.000400,0.00018,0.000300
20070517,-0.001000,-0.003500,-0.000200,0.00018,-0.000700
20070518,0.006600,0.004200,-0.005000,0.00018,0.001000
20070521,0.003100,0.008900,-0.001900,0.00018,0.001500
20070522,0.000800,0.007000,0.000200,0.00018,-0.002700
20070523,-0.001800,-0.002000,-0.001500,0.00018,-0.002400
20070524,-0.010700,-0.003800,-0.000700,0.00018,-0.006400
20070525,0.005500,0.002300,-0.000600,0.00018,0.002800
20070529,0.002400,0.006000,-0.000300,0.00018,0.001300
20070530,0.007700,-0.002100,-0.000800,0.00018,0.003200
20070531,0.001300,0.003700,-0.003100,0.00018,-0.002300
20070601,0.004400,0.002900,0.000900,0.00019,-0.001800
20070604,0.001800,0.000700,-0.000100,0.00019,-0.001300
20070605,-0.005500,-0.001300,-0.002100,0.00019,0.002300
20070606,-0.009200,0.001100,0.000300,0.00019,-0.001100
20070607,-0.017500,-0.000400,0.001200,0.00019,-0.005100
20070608,0.010700,-0.000200,-0.000600,0.00019,0.000800
20070611,0.000800,-0.003200,0.001600,0.00019,0.002700
20070612,-0.010600,-0.001900,-0.000900,0.00019,-0.001500
20070613,0.013700,-0.002000,-0.001700,0.00019,0.004800
20070614,0.005000,0.001300,-0.001300,0.00019,0.003500
20070615,0.006900,0.005000,0.000000,0.00019,0.002800
20070618,-0.001300,-0.000100,-0.000200,0.00019,0.000400
20070619,0.001400,0.000100,0.001100,0.00019,0.002200
20070620,-0.012900,0.000700,-0.001600,0.00019,-0.007500
20070621,0.005600,-0.001800,-0.000300,0.00019,0.002700
20070622,-0.012500,0.005900,-0.000100,0.00019,-0.004100
20070625,-0.003900,-0.003900,-0.001000,0.00019,-0.001000
20070626,-0.003500,0.001700,-0.002400,0.00019,0.000200
20070627,0.009200,0.004800,-0.003600,0.00019,0.003300
20070628,0.000300,0.001700,0.000600,0.00019,0.001900
20070629,-0.001900,-0.003200,-0.000600,0.00019,0.004000
20070702,0.010600,-0.000800,0.001100,0.00019,0.005600
20070703,0.003600,-0.000400,-0.001200,0.00019,0.002300
20070705,0.000700,0.002000,-0.005700,0.00019,0.003800
20070706,0.004000,-0.000700,-0.000600,0.00019,0.000400
20070709,0.001000,0.000600,-0.000900,0.00019,0.001600
20070710,-0.014300,-0.001600,-0.003800,0.00019,0.001100
20070711,0.005500,-0.003000,-0.000800,0.00019,0.003000
20070712,0.017800,-0.001800,-0.002600,0.00019,0.004800
20070713,0.002800,-0.003000,0.000500,0.00019,0.001400
20070716,-0.003100,-0.004300,-0.003300,0.00019,0.000700
20070717,0.000200,0.001500,-0.002000,0.00019,0.002700
20070718,-0.002500,-0.002000,-0.002500,0.00019,0.000500
20070719,0.004400,0.003300,-0.004600,0.00019,0.005300
20070720,-0.012500,-0.002700,-0.002100,0.00019,-0.001300
20070723,0.003600,-0.004100,-0.004900,0.00019,0.005900
20070724,-0.020400,-0.005300,-0.003000,0.00019,-0.003900
20070725,0.003000,-0.004200,0.000600,0.00019,-0.005800
20070726,-0.023600,-0.000800,-0.002300,0.00019,-0.002300
20070727,-0.015100,-0.001000,0.000900,0.00019,-0.004400
20070730,0.009300,-0.002600,-0.000800,0.00019,0.005900
20070731,-0.011900,0.003600,-0.001100,0.00019,0.002100
20070801,0.005100,-0.005100,-0.003100,0.00018,-0.000600
20070802,0.005500,0.001700,-0.002900,0.00018,0.007200
20070803,-0.026600,-0.006600,-0.008000,0.00018,0.000200
20070806,0.020700,-0.011400,-0.004000,0.00018,-0.012300
20070807,0.006500,0.003100,-0.006100,0.00018,0.000100
20070808,0.014700,0.011800,-0.006800,0.00018,-0.012200
20070809,-0.027400,0.016800,-0.005900,0.00018,-0.010600
20070810,0.000300,-0.000300,0.014400,0.00018,0.011600
20070813,-0.000600,-0.011600,0.002200,0.00018,0.015500
20070814,-0.018300,-0.000600,-0.001500,0.00018,-0.003600
20070815,-0.014600,0.000200,0.000000,0.00018,-0.010700
20070816,0.003100,0.012000,0.013800,0.00018,-0.022700
20070817,0.023600,-0.004200,0.004200,0.00018,-0.000800
20070820,0.000000,0.001500,-0.003200,0.00018,0.010400
20070821,0.001500,-0.000200,0.000100,0.00018,0.004000
20070822,0.012000,0.000600,-0.000200,0.00018,0.010600
20070823,-0.002300,-0.009900,0.001900,0.00018,0.003300
20070824,0.012100,0.001200,-0.002700,0.00018,0.006200
20070827,-0.008500,-0.001100,-0.001600,0.00018,0.004400
20070828,-0.023300,-0.000800,-0.004100,0.00018,-0.004100
20070829,0.021300,0.001300,0.000200,0.00018,0.006700
20070830,-0.004300,-0.000100,-0.004600,0.00018,0.004800
20070831,0.011200,0.000600,-0.000300,0.00018,0.001800
20070904,0.010300,-0.002000,0.000000,0.00017,0.001800
20070905,-0.010500,-0.000100,-0.003600,0.00017,0.003400
20070906,0.004200,0.000000,-0.002000,0.00017,0.002200
20070907,-0.017000,-0.003200,0.002300,0.00017,-0.004800
20070910,-0.002700,-0.005000,-0.002100,0.00017,0.005200
20070911,0.013500,0.000500,-0.003100,0.00017,0.004800
20070912,-0.000300,-0.004600,-0.001900,0.00017,0.002800
20070913,0.006900,-0.006400,0.002400,0.00017,-0.001200
20070914,0.001000,0.003800,-0.001000,0.00017,-0.000900
20070917,-0.006000,-0.004300,0.000000,0.00017,0.002200
20070918,0.028800,0.006200,0.004400,0.00017,0.000300
20070919,0.005900,0.005900,0.001900,0.00017,0.000900
20070920,-0.006500,-0.001400,-0.003400,0.00017,0.008700
20070921,0.004300,-0.002100,-0.002700,0.00017,0.004200
20070924,-0.005600,-0.003800,-0.006200,0.00017,0.007200
20070925,-0.000300,-0.003000,-0.003800,0.00017,0.009500
20070926,0.006000,0.001900,-0.001900,0.00017,0.001100
20070927,0.004300,0.001800,-0.000700,0.00017,0.001100
20070928,-0.003700,-0.005600,0.000000,0.00017,-0.001300
20071001,0.013700,0.008200,0.000700,0.00014,0.000400
20071002,0.001100,0.006700,0.002000,0.00014,-0.006900
20071003,-0.004800,-0.002200,-0.001100,0.00014,-0.009500
20071004,0.001800,-0.000500,0.000600,0.00014,0.004300
20071005,0.011000,0.006500,-0.000600,0.00014,-0.001300
20071008,-0.002700,-0.002000,-0.003400,0.00014,0.006600
20071009,0.007800,-0.002000,-0.002200,0.00014,0.007100
20071010,-0.001300,0.000100,-0.004400,0.00014,0.005900
20071011,-0.005800,-0.006400,0.004800,0.00014,-0.006700
20071012,0.005100,0.001300,-0.003300,0.00014,0.008900
20071015,-0.008900,-0.004200,-0.001900,0.00014,0.007600
20071016,-0.006700,-0.000300,-0.003200,0.00014,0.010300
20071017,0.002200,-0.001800,-0.001800,0.00014,0.006000
20071018,-0.001000,0.001000,-0.004300,0.00014,0.009500
20071019,-0.024500,-0.005100,0.000200,0.00014,-0.003800
20071022,0.004700,0.009000,0.000600,0.00014,-0.006400
20071023,0.008500,0.000800,-0.006200,0.00014,0.013200
20071024,-0.003300,-0.004500,-0.002600,0.00014,0.003200
20071025,-0.001900,-0.003100,-0.001600,0.00014,0.003700
20071026,0.013800,0.002900,0.003400,0.00014,-0.001700
20071029,0.004000,-0.002800,-0.005500,0.00014,0.004000
20071030,-0.006400,0.000600,0.001700,0.00014,-0.006600
20071031,0.012300,0.000000,-0.001800,0.00014,0.006500
20071101,-0.026600,-0.009000,-0.004600,0.00016,0.005700
20071102,0.000800,0.002000,-0.009000,0.00016,0.011000
20071105,-0.005900,-0.003400,-0.000300,0.00016,0.002700
20071106,0.011900,0.000100,-0.001500,0.00016,0.006500
20071107,-0.027700,-0.001000,-0.005200,0.00016,0.003900
20071108,-0.000500,0.005400,0.011600,0.00016,-0.008100
20071109,-0.014600,0.001700,0.009200,0.00016,-0.014900
20071112,-0.010800,0.003800,0.003200,0.00016,-0.020700
20071113,0.028100,-0.004700,0.001600,0.00016,-0.009200
20071114,-0.006300,-0.001600,-0.002200,0.00016,0.007100
20071115,-0.012500,0.000100,-0.000800,0.00016,0.005500
20071116,0.004100,-0.006100,-0.006900,0.00016,0.011100
20071119,-0.018100,-0.002800,-0.003900,0.00016,0.009500
20071120,0.003100,-0.006000,-0.001100,0.00016,0.016200
20071121,-0.015400,0.004000,0.001000,0.00016,-0.002200
20071123,0.015900,0.001900,0.002100,0.00016,-0.008400
20071126,-0.020900,-0.001200,-0.005800,0.00016,0.010400
20071127,0.013100,-0.005400,-0.001800,0.00016,-0.000400
20071128,0.029000,0.003300,-0.001400,0.00016,-0.007100
20071129,0.000100,-0.005200,-0.003300,0.00016,0.006400
20071130,0.007000,-0.006200,0.009000,0.00016,-0.014500
20071203,-0.006000,-0.006000,0.002200,0.00014,0.007200
20071204,-0.006100,-0.001700,-0.001900,0.00014,0.008400
20071205,0.014700,0.000300,-0.000600,0.00014,0.004000
20071206,0.015500,0.008500,0.003600,0.00014,-0.009100
20071207,-0.000700,0.000800,-0.001300,0.00014,-0.000400
20071210,0.007100,-0.001300,0.001900,0.00014,-0.009500
20071211,-0.025000,-0.003000,-0.000800,0.00014,0.016600
20071212,0.004800,0.000400,-0.002200,0.00014,0.015800
20071213,0.000600,-0.003200,-0.003500,0.00014,0.007700
20071214,-0.013600,-0.004900,-0.003000,0.00014,0.007100
20071217,-0.015800,-0.002300,0.002900,0.00014,-0.007600
20071218,0.006500,0.011800,-0.000300,0.00014,0.000100
20071219,-0.001000,0.003100,-0.004000,0.00014,0.008600
20071220,0.006400,0.008600,-0.003400,0.00014,0.008000
20071221,0.016400,0.003500,0.000100,0.00014,-0.003500
20071224,0.008000,0.001000,0.001700,0.00014,-0.002800
20071226,0.001000,0.002200,-0.000800,0.00014,0.008000
20071227,-0.014900,-0.011900,0.000600,0.00014,0.004500
20071228,0.001200,-0.003900,-0.001100,0.00014,0.008900
20071231,-0.006500,0.000000,0.004300,0.00014,-0.008000
20080102,-0.014600,-0.000800,-0.001200,0.00010,0.008900
20080103,-0.001400,-0.010100,-0.004100,0.00010,0.016300
20080104,-0.025600,-0.004800,0.000500,0.00010,0.006000
20080107,0.001600,0.001200,0.001800,0.00010,-0.005000
20080108,-0.018100,-0.004300,-0.009400,0.00010,0.010000
20080109,0.011000,-0.003300,-0.006600,0.00010,0.002600
20080110,0.008900,-0.001200,0.005300,0.00010,-0.013800
20080111,-0.014200,-0.007600,0.002800,0.00010,-0.008900
20080114,0.010200,-0.000500,-0.001700,0.00010,0.003200
20080115,-0.023900,0.004100,-0.000700,0.00010,0.003700
20080116,-0.005100,0.009000,0.011100,0.00010,-0.029600
20080117,-0.028000,0.003600,-0.000600,0.00010,0.003400
20080118,-0.005600,-0.002600,-0.008100,0.00010,0.006800
20080122,-0.009800,0.002600,0.013700,0.00010,-0.029000
20080123,0.020400,0.006300,0.018100,0.00010,-0.042800
20080124,0.010200,-0.009600,-0.004800,0.00010,0.001900
20080125,-0.013900,0.008500,0.001600,0.00010,0.006400
20080128,0.017100,0.000300,0.010100,0.00010,-0.016600
20080129,0.006900,-0.005400,0.011000,0.00010,-0.013900
20080130,-0.005900,-0.004300,-0.000500,0.00010,0.001800
20080131,0.016600,0.008400,0.004900,0.00010,-0.017000
20080201,0.014800,0.007600,0.000500,0.00007,-0.011500
20080204,-0.009900,0.001600,-0.002100,0.00007,0.018300
20080205,-0.030100,0.004200,0.000600,0.00007,0.006000
20080206,-0.008500,-0.004000,0.004900,0.00007,0.002100
20080207,0.008200,0.003600,0.001700,0.00007,-0.005900
20080208,-0.003000,-0.001100,-0.003600,0.00007,0.017500
20080211,0.005800,-0.001800,-0.006000,0.00007,0.009700
20080212,0.006100,-0.001300,0.000200,0.00007,-0.000500
20080213,0.014600,0.007100,-0.000400,0.00007,0.004600
20080214,-0.013500,-0.007900,0.001200,0.00007,0.006700
20080215,-0.000200,-0.009100,0.004800,0.00007,-0.002000
20080219,-0.000600,0.002000,-0.003100,0.00007,0.009400
20080220,0.008300,0.002200,0.000400,0.00007,-0.008000
20080221,-0.012800,-0.003800,-0.002100,0.00007,0.005800
20080222,0.006100,-0.008700,0.005700,0.00007,-0.005300
20080225,0.014600,0.005200,-0.001600,0.00007,0.001100
20080226,0.007200,0.003700,-0.000300,0.00007,-0.004400
20080227,-0.001100,0.000000,-0.002300,0.00007,-0.001400
20080228,-0.009300,-0.003900,-0.005500,0.00007,0.024300
20080229,-0.026400,0.000900,-0.001700,0.00007,0.010700
20080303,-0.000400,-0.002600,-0.004000,0.00009,0.010000
20080304,-0.003600,0.000000,0.001000,0.00009,0.001800
20080305,0.005600,-0.002100,-0.003900,0.00009,0.010600
20080306,-0.022600,-0.004600,-0.002300,0.00009,0.019300
20080307,-0.008800,0.002200,0.006800,0.00009,-0.004800
20080310,-0.017200,-0.006300,0.006100,0.00009,0.007800
20080311,0.035700,0.002400,0.003200,0.00009,-0.011500
20080312,-0.007700,0.001700,-0.007400,0.00009,0.008700
20080313,0.006500,0.013200,-0.001900,0.00009,0.004600
20080314,-0.020700,-0.002100,-0.003500,0.00009,0.012800
20080317,-0.012100,-0.008500,0.005600,0.00009,0.010600
20080318,0.040900,0.000400,-0.001700,0.00009,-0.025500
20080319,-0.023700,-0.000100,0.002300,0.00009,-0.009400
20080320,0.023000,-0.001500,0.008700,0.00009,-0.035300
20080324,0.017100,0.011400,-0.006000,0.00009,-0.013400
20080325,0.003800,0.004700,-0.001700,0.00009,0.006500
20080326,-0.008200,0.006100,-0.005600,0.00009,0.023700
20080327,-0.011300,-0.001900,0.000100,0.00009,0.008700
20080328,-0.008200,-0.004800,0.002300,0.00009,0.017300
20080331,0.005700,0.000600,0.004600,0.00009,-0.009000
20080401,0.033700,-0.006900,0.001000,0.00008,-0.030800
20080402,-0.000900,0.004900,-0.002000,0.00008,0.001500
20080403,0.001400,-0.000600,-0.001600,0.00008,-0.001400
20080404,0.001600,0.001100,-0.005400,0.00008,0.010800
20080407,0.001400,-0.004500,0.004800,0.00008,-0.004900
20080408,-0.003400,0.003100,-0.001600,0.00008,0.014200
20080409,-0.009600,-0.008300,-0.001800,0.00008,0.017800
20080410,0.005300,0.006700,-0.005400,0.00008,0.002300
20080411,-0.020200,-0.006300,0.005000,0.00008,0.001300
20080414,-0.003800,0.001400,-0.003300,0.00008,0.014900
20080415,0.004600,0.002900,0.003900,0.00008,0.002400
20080416,0.022700,0.005000,0.001100,0.00008,0.003300
20080417,-0.001000,-0.008600,0.003800,0.00008,-0.009200
20080418,0.016700,0.001200,-0.005800,0.00008,-0.009600
20080421,-0.001700,-0.001100,-0.006500,0.00008,0.009100
20080422,-0.009700,-0.011500,0.003700,0.00008,0.010500
20080423,0.002600,0.002100,-0.012100,0.00008,0.003900
20080424,0.006600,0.005600,0.004900,0.00008,-0.027100
20080425,0.006800,-0.002300,0.002200,0.00008,-0.008900
20080428,-0.000300,0.005700,0.001500,0.00008,-0.002700
20080429,-0.003600,-0.004800,0.004200,0.00008,-0.008500
20080430,-0.003000,-0.001100,0.000000,0.00008,0.008400
20080501,0.016600,0.000800,0.003300,0.00008,-0.021100
20080502,0.002000,-0.007300,-0.000100,0.00008,0.000800
20080505,-0.004100,0.002800,-0.001700,0.00008,0.010700
20080506,0.007500,-0.000300,0.003300,0.00008,-0.000700
20080507,-0.016600,0.000300,-0.001700,0.00008,0.011500
20080508,0.003700,0.001100,-0.002900,0.00008,0.012000
20080509,-0.005400,0.005800,-0.001900,0.00008,0.003900
20080512,0.011000,0.006900,-0.004000,0.00008,-0.005100
20080513,0.000900,0.006600,-0.001400,0.00008,0.007400
20080514,0.003800,-0.004100,0.001100,0.00008,-0.009300
20080515,0.010200,-0.001000,-0.003200,0.00008,-0.004600
20080516,0.001000,-0.004100,-0.000200,0.00008,0.009200
20080519,-0.000200,-0.002500,0.001200,0.00008,0.002400
20080520,-0.008000,0.006000,-0.001800,0.00008,0.012200
20080521,-0.015600,0.004200,0.002500,0.00008,0.010500
20080522,0.003800,0.002800,0.000700,0.00008,-0.005900
20080523,-0.012400,0.001300,-0.003500,0.00008,0.008400
20080527,0.007200,0.005500,-0.001400,0.00008,-0.002300
20080528,0.004900,-0.000800,-0.001200,0.00008,0.007000
20080529,0.006100,0.003000,-0.001800,0.00008,-0.010700
20080530,0.002900,0.002400,-0.000100,0.00008,0.003900
20080602,-0.009800,0.001500,0.001700,0.00008,0.006700
20080603,-0.004600,0.002900,0.000200,0.00008,-0.001000
20080604,0.000200,0.006600,-0.006300,0.00008,-0.000400
20080605,0.019500,0.003600,-0.001700,0.00008,0.004400
20080606,-0.029000,0.001600,-0.000800,0.00008,0.018200
20080609,-0.000300,-0.005100,-0.004500,0.00008,0.020300
20080610,-0.003100,-0.000200,-0.001500,0.00008,-0.004800
20080611,-0.016600,-0.001600,-0.000600,0.00008,0.019600
20080612,0.003100,-0.000300,0.000700,0.00008,-0.006600
20080613,0.015500,0.003200,-0.004400,0.00008,-0.003200
20080616,0.001500,0.008500,-0.000900,0.00008,-0.002000
20080617,-0.005500,0.001300,-0.002700,0.00008,0.017500
20080618,-0.009600,0.001900,0.001700,0.00008,0.012600
20080619,0.003400,0.005500,-0.006000,0.00008,-0.004600
20080620,-0.017900,0.002800,0.001500,0.00008,0.014800
20080623,-0.001600,-0.006200,-0.003300,0.00008,0.032400
20080624,-0.005400,-0.012000,0.003300,0.00008,-0.012200
20080625,0.006400,0.003800,-0.004000,0.00008,-0.008300
20080626,-0.028300,0.005400,0.001200,0.00008,0.018100
20080627,-0.003700,0.002300,-0.005100,0.00008,0.009100
20080630,-0.000700,-0.012000,0.001800,0.00008,0.018300
20080701,0.002900,-0.004300,0.003100,0.00007,0.004800
20080702,-0.020000,-0.008900,0.001700,0.00007,0.001500
20080703,-0.001500,-0.006300,-0.002500,0.00007,0.003500
20080707,-0.008100,0.001800,-0.012600,0.00007,0.010800
20080708,0.018400,0.010000,0.023100,0.00007,-0.029700
20080709,-0.020600,-0.000700,-0.013800,0.00007,0.023900
20080710,0.006500,-0.000400,-0.011800,0.00007,0.031800
20080711,-0.008800,0.015500,-0.011000,0.00007,0.017300
20080714,-0.009300,-0.000800,-0.024600,0.00007,0.026600
20080715,-0.009600,0.012100,-0.012300,0.00007,0.002400
20080716,0.025200,0.000200,0.047400,0.00007,-0.059000
20080717,0.011200,-0.001300,0.040700,0.00007,-0.057100
20080718,-0.000800,-0.008100,0.010500,0.00007,-0.005800
20080721,0.001600,0.003300,-0.005300,0.00007,0.007200
20080722,0.013700,0.009500,0.030500,0.00007,-0.043400
20080723,0.003200,0.000700,0.014700,0.00007,-0.038100
20080724,-0.023100,0.005500,-0.028600,0.00007,0.039900
20080725,0.004700,0.009200,-0.009700,0.00007,0.013000
20080728,-0.017600,0.000400,-0.013800,0.00007,0.025100
20080729,0.022700,-0.003800,0.032800,0.00007,-0.039200
20080730,0.015800,-0.014200,-0.000900,0.00007,0.012400
20080731,-0.011600,0.005700,0.004000,0.00007,-0.008900
20080801,-0.004700,0.006300,0.009300,0.00006,-0.011400
20080804,-0.010900,-0.001600,0.003300,0.00006,-0.013200
20080805,0.026500,-0.005700,0.016800,0.00006,-0.032900
20080806,0.005000,0.005300,-0.010700,0.00006,0.007900
20080807,-0.017300,0.006500,-0.017500,0.00006,0.021200
20080808,0.022800,0.006500,0.012400,0.00006,-0.028600
20080811,0.008300,0.013900,0.011500,0.00006,-0.018100
20080812,-0.010500,0.011000,-0.020600,0.00006,0.020400
20080813,-0.001500,0.007500,-0.019100,0.00006,0.029800
20080814,0.006300,0.000700,0.012800,0.00006,-0.019800
20080815,0.003800,-0.003900,0.010200,0.00006,-0.018200
20080818,-0.014500,0.002900,-0.009600,0.00006,0.017300
20080819,-0.010000,-0.005800,-0.011600,0.00006,0.027600
20080820,0.005400,-0.007000,0.000200,0.00006,0.007600
20080821,0.001200,-0.009400,-0.004100,0.00006,0.007300
20080822,0.011400,0.004600,0.010200,0.00006,-0.018100
20080825,-0.019200,-0.001200,-0.005500,0.00006,0.009500
20080826,0.003300,-0.002100,0.002000,0.00006,0.002300
20080827,0.008800,0.002100,0.004000,0.00006,-0.004200
20080828,0.015100,0.001200,0.017900,0.00006,-0.020200
20080829,-0.012500,0.002000,0.006200,0.00006,-0.004800
20080902,-0.004400,0.003200,0.019200,0.00007,-0.022400
20080903,-0.002300,0.005100,0.015400,0.00007,-0.016500
20080904,-0.029000,0.002400,-0.005100,0.00007,0.012800
20080905,0.004200,-0.008800,0.015800,0.00007,-0.008500
20080908,0.017600,-0.005500,0.021200,0.00007,-0.020500
20080909,-0.034100,0.007000,-0.008500,0.00007,0.011200
20080910,0.007000,0.004000,-0.007400,0.00007,0.021600
20080911,0.012200,-0.009200,0.001200,0.00007,0.007400
20080912,0.002900,-0.002500,-0.001300,0.00007,0.010300
20080915,-0.044500,0.015300,-0.023200,0.00007,0.029500
20080916,0.016500,0.001700,0.020400,0.00007,-0.000500
20080917,-0.046000,0.006200,-0.021900,0.00007,0.018600
20080918,0.044100,0.010300,0.048700,0.00007,-0.045100
20080919,0.042700,-0.022000,0.039400,0.00007,-0.037600
20080922,-0.039400,0.004600,-0.034100,0.00007,0.025400
20080923,-0.015500,0.001000,0.001700,0.00007,0.003300
20080924,-0.003200,-0.010900,-0.007800,0.00007,0.010400
20080925,0.017000,-0.011600,0.006400,0.00007,-0.004500
20080926,0.001100,-0.009800,0.010600,0.00007,-0.004000
20080929,-0.082600,0.035900,-0.040700,0.00007,0.034100
